小林 けん太,こばやし けんた,男,1978.02.21,タレント,群馬県
杉上 佐智枝,すぎうえ さちえ,女,1978.02.23,アナウンサー/日本テレビ,東京都
宮地 眞理子,みやち まりこ,女,1978.02.27,タレント,東京都
野川 さくら,のがわ さくら,女,1978.03.01,声優,愛知県
笹峰 愛,ささみね あい,女,1978.03.04,タレント,鹿児島県
荒井 紗紀,あらい さき,女,1978.03.08,歌手,大阪府
つぶら まひる,つぶら まひる,女,1978.03.09,タレント,静岡県
名波 はるか,ななみ はるか,女,1978.03.10,タレント,東京都
建 みさと,たて みさと,女,1978.03.13,タレント,千葉県
山田 玲奈,やまだ れな,女,1978.03.13,アナウンサー/フリー,神奈川県
小林 尊,こばやし たける,男,1978.03.15,タレント,長野県
岡田 薫,おかだ かおる,女,1978.03.16,タレント,大阪府
竹森 巧,たけもり たくみ,男,1978.03.21,タレント,北海道
日笠山 亜美,ひがさやま つぐみ,女,1978.03.21,声優,埼玉県
野仲 美貴,のなか みき,女,1978.03.25,タレント,千葉県
宮川 さゆみ,みやがわ さゆみ,女,1978.03.25,タレント,大阪府
森本 英樹,もりもと ひでき,男,1978.04.02,タレント,高知県
遠藤 久美子,えんどう くみこ,女,1978.04.08,タレント,埼玉県
西条 充敏,さいじょう みつとし,男,1978.04.12,タレント,千葉県
片岡 正徳,かたおか まさのり,男,1978.04.13,タレント,愛知県
西科 仁,にしな じん,男,1978.04.13,タレント,徳島県
関塚 裕二,せきづか ゆうじ,男,1978.04.15,タレント,東京都
松嶋 亮太,まつしま りょうた,男,1978.04.15,タレント,埼玉県
渡邊 智子,わたなべ ともこ,女,1978.04.15,タレント,東京都
ふじき みつぐ,ふじき みつぐ,男,1978.04.19,タレント,滋賀県
黒田 美礼,くろだ みれい,女,1978.04.20,タレント,埼玉県
西本 はるか,にしもと はるか,女,1978.04.21,タレント,東京都
本橋 里紗,もとはし りさ,女,1978.04.22,タレント,神奈川県
山田 愛里,やまだ あいり,女,1978.04.25,アナウンサー/ＴＢＳ,千葉県
木下 奈緒子,きのした なおこ,女,1978.04.27,タレント,神奈川県
間下 このみ,ました このみ,女,1978.04.27,タレント,東京都
望月 久代,もちづき ひさよ,女,1978.04.27,声優,東京都
大森 かほり,おおもり かほり,女,1978.04.30,タレント,兵庫県
服部 沙智子,はっとり さちこ,女,1978.05.09,タレント,神奈川県
石黒 彩,いしぐろ あや,女,1978.05.12,歌手,北海道
福田 薫,ふくだ かおる,男,1978.05.12,漫才師 タレント,栃木県
間島 淳司,まじま じゅんじ,男,1978.05.13,声優,愛知県
林 健,はやし たけし,男,1978.05.17,タレント,大阪府
山本 舞衣子,やまもと まいこ,女,1978.05.20,アナウンサー/日本テレビ,神奈川県
広田 樹里,ひろた じゅり,女,1978.05.21,タレント,千葉県
高橋 邦彦,たかはし くにひこ,男,1978.05.23,タレント,神奈川県
大川 知英,おおかわ ともひで,男,1978.05.24,タレント,高知県
山本 あき,やまもと あき,女,1978.05.24,歌手,石川県
Ailie,あいりー,男,1978.05.30,歌手,東京都
そのまんま美川,そのまんま みかわ,男,1978.05.31,タレント,静岡県
森枝 天平,もりえだ てんぺい,男,1978.06.02,タレント,群馬県
柳沼 淳子,やぎぬま じゅんこ,女,1978.06.02,アナウンサー/フリー,福島県
猪口 有佳,いのくち ゆか,女,1978.06.05,声優,福岡県
近藤 孝行,こんどう たかゆき,男,1978.06.05,声優,鳥取県
小桜 舞子,こざくら まいこ,女,1978.06.06,歌手,神奈川県
高橋 玲奈,たかはし れいな,女,1978.06.08,タレント,熊本県
遠藤 麻子,えんどう あさこ,女,1978.06.09,アナウンサー/フリー,静岡県
坂本 雅仁,さかもと まさひと,男,1978.06.13,タレント,神奈川県
松本 智代美,まつもと ちよみ,女,1978.06.13,タレント,東京都
神田 理江,かんだ りえ,女,1978.06.16,声優,東京都
益子 卓郎,ましこ たくろう,男,1978.06.16,漫才師 タレント,栃木県
黒羽 夏奈子,くろは かなこ,女,1978.06.22,タレント,千葉県
真山 景子,まやま けいこ,女,1978.06.22,ファッションモデル タレント,愛知県
山本 潤,やまもと じゅん,女,1978.06.22,アナウンサー/フリー,千葉県
ネゴシックス,ねごしっくす,男,1978.06.28,タレント,島根県
安村 麻衣子,やすむら まいこ,女,1978.07.01,タレント,山口県
伊藤 雅子,いとう まさこ,女,1978.07.03,タレント,京都府
塩村 文夏,しおむら あやか,女,1978.07.06,タレント,広島県
岳美,たけみ,女,1978.07.09,タレント,静岡県
山本 美絵,やまもと みえ,女,1978.07.11,歌手,東京都
石垣 はづき,いしがき はづき,女,1978.07.12,タレント,北海道
柳川 智英子,やながわ ちえこ,女,1978.07.15,タレント,大阪府
白羽 玲子,しらは れいこ,女,1978.07.16,タレント,東京都
森田 あつ子,もりた あつこ,女,1978.07.17,タレント,奈良県
佳村 さちか,かむら さちか,女,1978.07.20,歌手,大分県
YOSHIKA,よしか,女,1978.07.20,歌手,北海道
松宮 麻衣子,まつみや まいこ,女,1978.07.22,タレント,京都府
相沢 紗世,あいざわ さよ,女,1978.07.24,タレント,広島県
斉藤 梨絵,さいとう りえ,女,1978.07.26,声優,北海道
梅田 陽子,うめだ ようこ,女,1978.07.29,アナウンサー/フリー,埼玉県
板倉 香,いたくら かおり,女,1978.07.30,タレント,アメリカ
はづき 藍,はづき あい,女,1978.08.02,タレント,東京都
武智 正剛,たけち せいごう,男,1978.08.03,タレント,愛媛県
日野 聡,ひの さとし,男,1978.08.04,声優,東京都
本坊 元児,ほんぼう がんじ,男,1978.08.07,タレント,愛媛県
桑谷 夏子,くわたに なつこ,女,1978.08.08,声優,東京都
白石 美帆,しらいし みほ,女,1978.08.08,タレント,茨城県
門脇 みずほ,かどわき みずほ,女,1978.08.10,タレント,宮城県
山本 智子,やまもと さとこ,女,1978.08.10,歌手,愛媛県
高瀬 りえ,たかえ りえ,女,1978.08.13,タレント,三重県
秋山 竜次,あきやま りゅうじ,男,1978.08.15,タレント,福岡県
大橋 未歩,おおはし みほ,女,1978.08.15,アナウンサー/テレビ東京,兵庫県
森 ひろこ,もり ひろこ,女,1978.08.16,タレント,大阪府
黄金咲 ちひろ,こがねざき ちひろ,女,1978.08.18,タレント,東京都
河村 和奈,かわむら かずな,女,1978.08.19,タレント,東京都
高以 亜希子,たかい あきこ,女,1978.08.22,タレント,宮城県
石井 麻里江,いしい おりえ,女,1978.08.28,タレント,岩手県
中島 沙樹,なかじま さき,女,1978.09.01,声優,埼玉県
浜口 裕章,はまぐち ひろあき,男,1978.09.03,タレント,愛知県
田丸 麻紀,たまる まき,女,1978.09.04,タレント,大阪府
岡本 幸作,おかもと こうさく,男,1978.09.05,タレント,高知県
山本 博,やまもと ひろし,男,1978.09.05,タレント,群馬県
一戸 友里,いちのへ ゆり,女,1978.09.08,タレント,青森県
まきの めぐみ,まきの めぐみ,女,1978.09.11,歌手,宮城県
石橋 奈美,いしばし なみ,女,1978.09.13,タレント,東京都
竹内 香苗,たけうち かなえ,女,1978.09.14,アナウンサー/ＴＢＳ,愛知県
森下 純菜,もりした じゅんな,女,1978.09.16,タレント,愛知県
なかやま きんに君,なかやま きんにくん,男,1978.09.17,タレント,福岡県
重光 絵美,しげみつ えみ,女,1978.09.18,タレント,神奈川県
池山 孝明,いけやま たかあき,男,1978.09.20,タレント,東京都
若林 正恭,わかばやし まさやす,男,1978.09.20,タレント,東京都
青山 知佳,あおやま ちか,女,1978.09.21,タレント,愛知県
羽田 実加,はだ みか,女,1978.09.22,タレント,静岡県
宮下 栄治,みやした えいじ,男,1978.09.26,声優,兵庫県
河合 ふゆみ,かわい ふゆみ,女,1978.09.29,タレント,東京都
菅沼 久義,すがぬま ひさよし,男,1978.09.30,声優,東京都
堤 太輝,つつみ たいき,男,1978.10.01,漫才師 タレント,福岡県
浜崎 あゆみ,はまさき あゆみ,女,1978.10.02,歌手,福岡県
鮎川 陽子,あゆかわ ようこ,女,1978.10.08,タレント,福岡県
中山 エミリ,なかやま えみり,女,1978.10.08,タレント,神奈川県
斉藤 優,さいとう ゆう,男,1978.10.12,タレント,大阪府
城 雅子,じょう まさこ,女,1978.10.12,声優,長崎県
小清水 希,こしみず のぞみ,女,1978.10.15,タレント,神奈川県
黒沢 宗子,くろさわ かずこ,女,1978.10.17,タレント,茨城県
平尾 由希,ひらお ゆき,女,1978.10.20,アナウンサー/フリー,長崎県
大江 麻理子,おおえ まりこ,女,1978.10.21,アナウンサー/テレビ東京,福岡県
シューベルト綾,しゅーべると あや,女,1978.10.23,タレント,ドイツ
三田 あいり,みた あいり,女,1978.10.26,タレント,東京都
比嘉 久美子,ひが くみこ,女,1978.10.29,声優,大阪府
江川 曜子,えがわ ようこ,女,1978.10.31,タレント,東京都
杉崎 美香,すぎさき みか,女,1978.10.31,アナウンサー/フリー,大分県
国分 博,こくぶ ひろし,男,1978.11.01,タレント,東京都
富坂 晶,とみさか あきら,女,1978.11.02,声優,沖縄県
阿部 哲子,あべ あきこ,女,1978.11.04,アナウンサー/日本テレビ,千葉県
YUKINARI,ゆきなり,男,1978.11.05,歌手,沖縄県
長瀬 智也,ながせ ともや,男,1978.11.07,タレント,神奈川県
中本 奈奈,なかもと なな,女,1978.11.07,タレント,兵庫県
岸田 健作,きしだ けんさく,男,1978.11.08,タレント,東京都
島原 啓,しまはら けい,男,1978.11.09,タレント,大阪府
雨宮 陽平,あめみや ようへい,男,1978.11.10,タレント,千葉県
神田 朱未,かんだ あけみ,女,1978.11.10,声優,愛知県
太田 美帆,おおた みほ,女,1978.11.16,歌手,東京都
岸 学,きし まなぶ,男,1978.11.21,タレント,東京都
篠 正一郎,しの しょういちろう,男,1978.11.21,タレント,東京都
麻生 かおり,あそう かおり,女,1978.11.26,タレント,神奈川県
福山 潤,ふくやま じゅん,男,1978.11.26,声優,大阪府
橋本 愛,はしもと あい,女,1978.11.28,タレント,神奈川県
田口 理恵,たぐち りえ,女,1978.12.01,歌手,茨城県
湯原 麻利絵,ゆはら まりえ,女,1978.12.04,タレント,東京都
小段 典子,こだん のりこ,女,1978.12.06,タレント,神奈川県
悠美,ゆうみ,女,1978.12.08,タレント,愛知県
ISSA,いっさ,男,1978.12.09,歌手,沖縄県
今野 浩喜,こんの ひろき,男,1978.12.12,タレント,埼玉県
田口 理絵,たぐち りえ,女,1978.12.14,歌手,茨城県
天手 千聖,あなて ちさと,女,1978.12.16,タレント,福岡県
関野 沙織,せきの さおり,女,1978.12.30,タレント,埼玉県
堂本 光一,どうもと こういち,男,1979.01.01,俳優 歌手,兵庫県
清水 あき,しみず あき,女,1979.01.02,タレント,東京都
田中 理恵,たなか りえ,女,1979.01.03,声優,北海道
稲葉 ちあき,いなば ちあき,女,1979.01.04,タレント,神奈川県
元 ちとせ,はじめ ちとせ,女,1979.01.05,歌手,鹿児島県
竹川 美子,たけがわ みこ,女,1979.01.06,歌手,広島県
本名 陽子,ほんな ようこ,女,1979.01.07,声優,埼玉県
水沢 はるか,みずさわ はるか,女,1979.01.07,タレント,東京都
川田 亜子,かわだ あこ,女,1979.01.17,アナウンサー/ＴＢＳ→フリー,石川県
原 知宏,はら ともひろ,男,1979.01.20,タレント,千葉県
西森 洋一,にしもり よういち,男,1979.01.21,タレント,大阪府
西口 真生,にしぐち まき,女,1979.01.23,タレント,大阪府
樹元 オリエ,きもと おりえ,女,1979.01.26,声優,東京都
こやま きみこ,こやま きみこ,女,1979.01.27,声優,徳島県
飯島 みゆき,いいじま みゆき,女,1979.01.29,タレント,東京都
亀村 愛,かめむら かな,女,1979.02.01,タレント,東京都
小田島 敏春,おだじま としはる,男,1979.02.02,タレント,東京都
川島 明,かわしま あきら,男,1979.02.03,タレント,京都府
山崎 静代,やまさき しずよ,女,1979.02.04,タレント,大阪府
石毛 佐和,いしげ さわ,女,1979.02.07,声優,千葉県
矢野 ペペ,やの ぺぺ,男,1979.02.07,タレント,大阪府
山形 くるみ,やまがた くるみ,女,1979.02.08,歌手,徳島県
安西 ひろこ,あんざい ひろこ,女,1979.02.09,タレント,神奈川県
春日 俊彰,かすが としあき,男,1979.02.09,タレント,埼玉県
高島 彩,たかしま あや,女,1979.02.18,アナウンサー/フジテレビ,東京都
森田 剛,もりた ごう,男,1979.02.20,タレント,埼玉県
太田 有美,おおた ゆみ,女,1979.02.23,タレント,神奈川県
制野 愛,せいの めぐみ,女,1979.02.23,タレント,埼玉県
辰田 さやか,たつた さやか,女,1979.02.26,タレント,東京都
myco,まいこ,女,1979.02.27,歌手 声優,東京都
中田 リサ,なかた りさ,女,1979.02.28,タレント,兵庫県
西尾 祐里,にしお ゆり,女,1979.03.03,タレント,北海道
染谷 ちひろ,そめや ちひろ,女,1979.03.05,タレント,神奈川県
神田 恵里,かんだ えり,女,1979.03.06,タレント,東京都
能世 あんな,のせ あんな,女,1979.03.09,タレント,愛知県
平井 俊輔,ひらい しゅんすけ,男,1979.03.11,タレント,福岡県
佐藤 まい子,さとう まいこ,女,1979.03.12,タレント,三重県
井原 由希,いはら ゆき,女,1979.03.15,タレント,奈良県
hal,はる,女,1979.03.17,歌手,秋田県
高木 りな,たかぎ りな,女,1979.03.22,タレント,静岡県
馬場 裕之,ばば ひろゆき,男,1979.03.22,タレント,福岡県
はいだ しょうこ,はいだ しょうこ,女,1979.03.25,歌手,東京都
片桐 華子,かたぎり はなこ,女,1979.03.29,歌手,京都府
篠原 ともえ,しのはら ともえ,女,1979.03.29,タレント,東京都
ノラ・ジョーンズ,のら じょーんず,女,1979.03.30,歌手,アメリカ
鈴木 貞春,すずき さだはる,男,1979.04.01,タレント,山形県
畦地 令子,あぜち れいこ,女,1979.04.04,タレント,奈良県
富田 鉄平,とみた てっぺい,男,1979.04.04,タレント,千葉県
中村 永美,なかむら えみ,女,1979.04.06,タレント,千葉県
平家 みちよ,へいけ みちよ,女,1979.04.06,歌手,三重県
堂本 剛,どうもと つよし,男,1979.04.10,俳優 歌手,奈良県
曲山 えり,きょくやま えり,女,1979.04.12,タレント,埼玉県
木舩 香織,きぶね かおり,女,1979.04.20,タレント,宮城県
白田 信幸,しろた のぶゆき,男,1979.04.20,タレント,栃木県
今井 まなみ,いまい まなみ,女,1979.04.28,タレント,群馬県
三好 さやか,みよし さやか,女,1979.04.30,タレント,東京都
小林 桂,こばやし けい,男,1979.05.09,歌手,東京都
皆川 奈美,みながわ なみ,女,1979.05.11,タレント,神奈川県
安達 健太郎,あだち けんたろう,男,1979.05.14,タレント,大阪府
松本 康太,まつもと こうた,男,1979.05.16,漫才師 タレント,京都府
岩見 欣正,いわみ よしまさ,男,1979.05.20,タレント,和歌山県
三浦 大志,みうら ひろし,男,1979.05.20,タレント,北海道
相沢 巧弥子,あいざわ くみこ,女,1979.05.23,歌手,群馬県
大須賀 純,おおすか じゅん,男,1979.05.24,声優,福岡県
岡田 知沙,おかだ ちさ,女,1979.05.28,タレント,埼玉県
釘宮 理恵,くぎみや りえ,女,1979.05.30,声優,熊本県
松岡 洋子,まつおか ようこ,女,1979.05.31,アナウンサー/フリー,東京都
高樹 千佳子,たかぎ ちかこ,女,1979.06.05,アナウンサー/フリー,東京都
津村 亜紀,つむら あき,女,1979.06.06,タレント,兵庫県
湯本 久美,ゆもと くみ,女,1979.06.07,アナウンサー/フリー,長野県
中村 仁美,なかむら ひとみ,女,1979.06.08,アナウンサー/フジテレビ,大阪府
石川 瞳,いしかわ ひとみ,女,1979.06.12,タレント,東京都
溝黒 和昭,みぞくろ かずあき,男,1979.06.14,タレント,大阪府
松本 英子,まつもと えいこ,女,1979.06.16,歌手,秋田県
菅原 真紀,すがわら まき,女,1979.06.17,タレント,大阪府
石川 加奈子,いしかわ かなこ,女,1979.06.21,タレント,東京都
上原 正道,うえはら まさみち,男,1979.06.22,漫才師 タレント,群馬県
山本 浩司,やまもと こうじ,男,1979.06.22,タレント,新潟県
大山 ルミ,おおやま るみ,女,1979.06.24,歌手,大阪府
住吉 ちほ,すみよし ちほ,女,1979.06.24,タレント,兵庫県
岩切 愛子,いわきり あいこ,女,1979.06.25,歌手,愛知県
吉村 民,よしむら たみ,女,1979.06.30,タレント,神奈川県
玉城 俊幸,たまき としゆき,男,1979.07.01,タレント,沖縄県
相川 みさお,あいかわ みさお,女,1979.07.02,タレント,神奈川県
三宅 健,みやけ けん,男,1979.07.02,タレント,神奈川県
片山 さゆり,かたやま さゆり,女,1979.07.03,歌手 女優,佐賀県
大沢 舞子,おおさわ まいこ,女,1979.07.05,タレント,北海道
仲田 真紀子,なかた まきこ,女,1979.07.07,タレント,愛媛県
内田 なお,うちだ なお,女,1979.07.11,タレント,福岡県
北川 友美,きたがわ ともみ,女,1979.07.12,タレント,福岡県
小林 麻耶,こばやし まや,女,1979.07.12,アナウンサー/ＴＢＳ→フリー,東京都
コタニ キンヤ,こたに きんや,男,1979.07.16,歌手,埼玉県
西田 恵里奈,にしだ えりな,女,1979.07.21,歌手,兵庫県
河辺 瞳,かわべ ひとみ,女,1979.07.24,タレント,愛知県
益子 梨恵,ましこ りえ,女,1979.07.28,タレント,東京都
岡部 玲子,おかべ れいこ,女,1979.07.30,タレント,東京都
赤松 寛子,あかまつ ひろこ,女,1979.07.31,タレント,大阪府
谷上 奈津美,たにがみ なつみ,女,1979.08.01,タレント,福岡県
中立 豊,なかだて ゆたか,男,1979.08.02,タレント,京都府
吉田 悦子,よしだ えつこ,女,1979.08.03,タレント,大阪府
関 智大,せき ともひろ,男,1979.08.05,漫才師 タレント,群馬県
吉田 里深,よしだ さとみ,女,1979.08.05,タレント,東京都
芳賀 佳代,はが かよ,女,1979.08.07,タレント,東京都
山野 拓也,やまの たくや,男,1979.08.09,タレント,千葉県
西川 晃啓,にしかわ あきひろ,男,1979.08.11,漫才師 タレント,京都府
谷 ルミコ,たに るみこ,女,1979.08.14,歌手,東京都
三浪 昇,みなみ のぼる,男,1979.08.20,タレント,兵庫県
江本 理恵,えもと りえ,女,1979.08.21,タレント,山口県
赤松 佳音,あかまつ かのん,女,1979.08.24,歌手,東京都
浅田 好未,あさだ よしみ,女,1979.08.26,タレント,東京都
前田 有紀,まえだ ゆき,女,1979.08.28,歌手,高知県
佐伯 英恵,さえき はなえ,女,1979.08.30,タレント,愛知県
依玲,いりん,女,1979.09.03,タレント,香港
田村 裕,たむら ひろし,男,1979.09.03,タレント,大阪府
宮崎 宣子,みやざき のぶこ,女,1979.09.04,アナウンサー/日本テレビ,宮崎県
吉住 梢,よしずみ こずえ,女,1979.09.07,声優,東京都
森 瑠花,もり るか,女,1979.09.09,タレント,神奈川県
柳澤 賢一,やなぎさわ けんいち,男,1979.09.09,漫才師 タレント,群馬県
鈴木 みほこ,すずき みほこ,女,1979.09.10,タレント,神奈川県
八木沼 真由子,やぎぬま まゆこ,女,1979.09.15,タレント,東京都
泉 珠恵,いずみ たまえ,女,1979.09.20,タレント,新潟県
有坂 来瞳,ありさか くるめ,女,1979.09.21,タレント,福岡県
紗川 理帆,さがわ りほ,女,1979.09.21,タレント,愛知県
竹内 めぐみ,たけうち めぐみ,女,1979.09.22,詩人 歌手,神奈川県
藤田 真奈美,ふじた まなみ,女,1979.09.24,アナウンサー/フリー,千葉県
細川 聖可,ほそかわ せいか,女,1979.09.24,声優,高知県
丹 直樹,たん なおき,男,1979.09.26,タレント,東京都
竹内 ゆう紀,たけうち ゆうき,女,1979.09.27,タレント,千葉県
久保田 和靖,くぼた かずのぶ,男,1979.09.29,タレント,宮崎県
若松 恵,わかまつ めぐみ,女,1979.09.29,タレント,福島県
照屋 友季子,てるや ゆきこ,女,1979.10.01,タレント,沖縄県
植松 哲平,うえまつ てっぺい,男,1979.10.02,タレント,岡山県
檜尾 健太,ひのきお けんた,男,1979.10.02,タレント,大阪府
蛯原 友里,えびはら ゆり,女,1979.10.03,ファッションモデル タレント,宮崎県
千里 愛風,せんり まなか,女,1979.10.04,歌手,福岡県
古川 恵実子,ふるかわ えみこ,女,1979.10.04,タレント,神奈川県
小日向 しえ,こひなた しえ,女,1979.10.08,タレント,東京都
八幡 えつこ,やわた えつこ,女,1979.10.08,タレント,栃木県
佐藤 千秋,さとう ちあき,女,1979.10.09,タレント,東京都
うぬま りか,うぬま りか,女,1979.10.11,タレント,神奈川県
小畑 由香里,おばた ゆかり,女,1979.10.12,ファッションモデル タレント,神奈川県
寺田 椿,てらだ つばき,女,1979.10.13,タレント,大阪府
田村 千秋,たむら ちあき,女,1979.10.14,タレント,東京都
海宝 久美子,かいほう くみこ,女,1979.10.15,タレント,千葉県
七生 奈央,ななお なお,女,1979.10.17,タレント,山形県
川村 ひかる,かわむら ひかる,女,1979.10.18,タレント,東京都
須藤 実咲,すどう みさき,女,1979.10.19,タレント,東京都
柳原 尋美,やなぎはら ひろみ,女,1979.10.19,歌手,千葉県
麻績村 まゆ子,おみむら まゆこ,女,1979.10.26,声優,東京都
山本 純子,やまもと じゅんこ,女,1979.10.31,タレント,神奈川県
榎本 温子,えのもと あつこ,女,1979.11.01,声優,東京都
青山 愛子,あおやま あいこ,女,1979.11.02,タレント,島根県
渡瀬 美遊,わたせ みゆう,女,1979.11.03,タレント,岐阜県
田島 絵里香,たじま えりか,女,1979.11.09,タレント,熊本県
さとう 麻衣,さとう まい,女,1979.11.13,タレント,東京都
高松 知美,たかまつ ともみ,女,1979.11.15,タレント,岩手県
勝野 七奈美,かつの ななみ,女,1979.11.19,タレント,東京都
大塚 良子,おおつか りょうこ,女,1979.11.23,タレント,東京都
内藤 正樹,ないとう まさき,男,1979.11.26,タレント,東京都
葉桐 あかね,はきり あかね,女,1979.11.26,タレント,群馬県
櫻井 ゆうこ,さくらい ゆうこ,女,1979.11.27,タレント,千葉県
大塚 安里,おおつか あんり,女,1979.11.30,タレント,千葉県
前原 しゆな,まえはら しゆな,女,1979.11.30,歌手,東京都
三原 珠紀,みはら たまき,女,1979.11.30,タレント,東京都
中村 準,なかむら ひとし,男,1979.12.01,タレント,京都府
村上 綾歌,むらかみ あやか,女,1979.12.01,タレント,東京都
仁後 真耶子,にご まやこ,女,1979.12.02,声優,東京都
村田 秀亮,むらた ひであき,男,1979.12.03,タレント,宮崎県
山辺 千恵里,やまべ ちえり,女,1979.12.03,タレント,富山県
三浦 智佳,みうら ちか,女,1979.12.05,タレント,北海道
OLIVIA,おりびあ,女,1979.12.06,歌手,沖縄県
東郷 恵利香,とうごう えりか,女,1979.12.12,タレント,東京都
徳武 利奈,とくたけ りな,女,1979.12.13,タレント,東京都
矢松 亜由美,やまつ あゆみ,女,1979.12.13,タレント,鹿児島県
中野 美奈子,なかの みなこ,女,1979.12.14,アナウンサー/フジテレビ,香川県
KEN,けん,男,1979.12.17,歌手,沖縄県
太田 寿郎,おおた としろう,男,1979.12.18,タレント,宮城県
堀口 としみ,ほりぐち としみ,女,1979.12.19,タレント,群馬県
吉川 ひなの,よしかわ ひなの,女,1979.12.21,タレント,東京都
夙川 アトム,しゅくがわ あとむ,男,1979.12.22,タレント,兵庫県
阿部 まり,あべ まり,女,1979.12.23,タレント,埼玉県
赤坂 七恵,あかさか ななえ,女,1979.12.24,タレント,神奈川県
斉藤 ゆり,さいとう ゆり,女,1979.12.25,タレント,東京都
押切 もえ,おしきり もえ,女,1979.12.29,ファッションモデル タレント,東京都
塩田 倫,しおだ りん,女,1979.12.29,タレント,東京都
早川 信行,はやかわ のぶゆき,男,1979.12.30,漫才師 タレント,岡山県
川崎 郁美,かわさき いくみ,女,1980.01.01,タレント,愛知県
箕輪 はるか,みのわ はるか,女,1980.01.01,タレント,東京都
村上 知子,むらかみ ともこ,女,1980.01.02,タレント,神奈川県
金森 純一,かなもり じゅんいち,男,1980.01.03,タレント,長野県
遠藤 明子,えんどう あきこ,女,1980.01.04,タレント,東京都
須藤 祐,すどう ゆう,男,1980.01.05,タレント,千葉県
AIKO,あいこ,女,1980.01.06,歌手,千葉県
YUKO,ゆうこ,女,1980.01.06,歌手,千葉県
井上 亜季,いのうえ あき,女,1980.01.08,タレント,兵庫県
君嶋 ゆかり,きみしま ゆかり,女,1980.01.08,タレント,東京都
石塚 初美,いしづか はつみ,女,1980.01.09,歌手,埼玉県
早風 美里,はやかぜ みさと,女,1980.01.09,歌手,東京都
生田 さやか,いくた さやか,女,1980.01.12,タレント,福井県
大島 美幸,おおしま みゆき,女,1980.01.13,タレント,栃木県
三宅 淳一,みやけ じゅんいち,男,1980.01.13,声優,東京都
甲斐田 裕子,かいだ ゆうこ,女,1980.01.14,声優,神奈川県
坂井 ひろみ,さかい ひろみ,女,1980.01.15,タレント,神奈川県
佐藤 奈穂美,さとう なほみ,女,1980.01.18,歌手,神奈川県
水樹 奈々,みずき なな,女,1980.01.21,声優 歌手,愛媛県
夏目 ナナ,なつめ なな,女,1980.01.23,タレント,大阪府
北沢 まりあ,きたざわ まりあ,女,1980.01.24,タレント,東京都
黒河 奈美,くろかわ なみ,女,1980.01.25,声優,大阪府
鈴木 七雲,すずき ななも,女,1980.01.25,タレント,東京都
小林 沙苗,こばやし さなえ,女,1980.01.26,声優,静岡県
木村 まどか,きむら まどか,女,1980.01.28,声優,福島県
澄原 佑佳,すみはら ゆか,女,1980.01.31,タレント,東京都
仙堂 花歩,せんどう かほ,女,1980.02.01,タレント,兵庫県
風野 舞子,かざの まいこ,女,1980.02.03,タレント,東京都
吉岡 美穂,よしおか みほ,女,1980.02.03,タレント,大阪府
有坂 良子,ありさか りょうこ,女,1980.02.04,タレント,東京都
嶋本 えみ,しまもと えみ,女,1980.02.06,タレント,熊本県
能登 麻美子,のと まみこ,女,1980.02.06,声優,石川県
牧野 晴歌,まきの はるか,女,1980.02.06,タレント,岡山県
神田 昇二郎,かんだ しょうじろう,男,1980.02.07,タレント,神奈川県
橋本 美香,はしもと みか,女,1980.02.07,歌手,千葉県
降矢 智美,ふりや ともみ,女,1980.02.07,歌手,山梨県
黒田 美樹,くろだ みき,女,1980.02.09,タレント,北海道
藤井 悠,ふじい ゆう,女,1980.02.11,タレント,東京都
広橋 佳以,ひろはし かい,女,1980.02.13,タレント,神奈川県
SHINOBU,しのぶ,男,1980.02.15,歌手,沖縄県
仲埜 裕貴,なかの ゆき,女,1980.02.15,タレント,兵庫県
遠藤 綾,えんどう あや,女,1980.02.17,声優,山形県
牧野田 彩,まきのだ あや,女,1980.02.17,タレント,大阪府
永田 めぐみ,ながた めぐみ,女,1980.02.19,タレント,石川県
石田 明,いしだ あきら,男,1980.02.20,タレント,大阪府
中村 悠一,なかむら ゆういち,男,1980.02.20,声優,香川県
石井 リカ,いしい りか,女,1980.02.26,歌手,広島県
向 清太朗,むかい せいたろう,男,1980.02.27,漫才師 タレント,広島県
井川 絵美,いがわ えみ,女,1980.02.29,タレント,北海道
松本 江里子,まつもと えりこ,女,1980.02.29,タレント,北海道
井上 裕介,いのうえ ゆうすけ,男,1980.03.01,タレント,大阪府
石川 伸一郎,いしかわ しんいちろう,男,1980.03.02,タレント,東京都
優木 まおみ,ゆうき まおみ,女,1980.03.02,タレント,佐賀県
松尾 玲央,まつお れお,女,1980.03.05,タレント,佐賀県
山田 まりや,やまだ まりや,女,1980.03.05,タレント,愛知県
浮田 久恵,うきた ひさえ,女,1980.03.06,タレント,埼玉県
嘉門 洋子,かもん ようこ,女,1980.03.06,タレント,石川県
松里 ともか,まつり ともか,女,1980.03.08,タレント,東京都
染谷 有香,そめや ゆか,女,1980.03.11,タレント,大阪府
堀田 勝,ほった まさる,男,1980.03.17,声優,神奈川県
下川 みくに,しもかわ みくに,女,1980.03.19,タレント,北海道
三訳 真奈美,みわけ まなみ,女,1980.03.22,タレント,兵庫県
柳 明日香,やなぎ あすか,女,1980.03.22,タレント,東京都
山本 大悟,やまもと だいご,男,1980.03.25,漫才師 タレント,岡山県
塩崎 綾,しおざき あや,女,1980.03.26,タレント,大阪府
